dt,distance,azimuth
0.0010242556017795933,17.380323835220132,4.017637065087458
-0.0013168792937168898,115.48931538366726,1.7280601722204667
0.0013285191264463946,339.9662462743411,4.627385111996033
0.0008357458103440271,48.03472215156099,5.60572955116892
-0.0006281579744000254,19.74962362184482,2.651012978224966
-0.001307530275590807,255.1508676111644,1.3737429108775012
-0.00022127826056262735,103.42463708989101,0.16673041482941486
0.0010781198890523077,274.74603289859226,4.083344350820966
-0.0013104029933886825,296.6865135185748,1.385069277511634
0.0012414015474455553,8.216886040640203,5.085801552581783
0.0012521661816627253,350.57900051917227,5.063111683358345
-0.0011246436554734865,81.96235240683187,2.1378570461461117
0.00035414850192485876,171.61429983075024,6.01434711112988
-0.0007337472965770313,52.874606532564684,0.5827393204281244
0.0010908933492527239,303.84438552661106,5.324964150551833
0.0012483560627471965,366.2172344134398,5.071336507646816
0.0003008895284938262,486.69230316978843,3.369220465525127
-0.000921641072113933,278.26011248024736,2.3784016371379018
0.001170803404990579,311.1672774203018,5.211303200140635
0.001018177013569357,290.7893119020972,5.41426413512794
0.0012793835669206526,27.683069909552795,4.426955409158149
-0.0013204975160734497,148.24704198304306,1.4319270971053624
-0.0006408098361082181,120.23148874870994,0.5013477770373489
-0.000790484899519015,142.5969335394956,0.6346106972713461
0.001003930533787525,185.5919285901917,3.9941231602047
-0.0009709189509149022,108.7059802318864,2.3259156135863264
-0.0013257541810488267,468.64402091768454,1.6774711288417952
0.0010689331167119084,306.51984780515915,4.071726411113859
-0.0011729744303837226,365.9177649854228,1.0752958398488592
-0.0011407855514228042,192.83044367003566,1.0266881479614525
8.770558318910085e-05,321.79988112777596,6.217358577830969
0.0004669846895543136,343.8840542399879,3.4994184469222924
0.0011127883966613203,389.1199562153912,5.295794801064713
-0.00132179538836026,20.889620732498692,1.439151480402673
-0.001222160318443078,137.53173360797285,1.9820499566698395
-0.001293467245688665,471.74030859585196,1.3256443028885752
0.000934672359132378,160.76555099524657,5.506380194340921
0.0011048353664456082,200.83779102502882,4.118242591538189
0.0006819812554730712,232.1316670307624,5.7462719785742875
-0.0013275100389299628,127.08061630852181,1.6642911703038457
0.0005014707749251101,135.05709621885296,3.5271800124927277
0.0006757341471232318,449.4223273832261,3.673062104555579
-0.0007877704444424202,113.56377578285525,2.509507385578249
2.062807036357602e-05,257.2155153698499,6.267713632489168
-0.000720843968233389,28.32260583524361,0.5712006828547148
-0.0008476316116383486,315.58579064302955,0.6889458047642808
0.0012870018913730518,213.9691835658436,4.976781424285522
-0.0005181879668012357,193.9015468207357,0.39915634989279924
